LECROYWS454,14016,Waveform
Segments,1,SegmentSize,500002
Segment,TrigTime,TimeSinceSegment1
#1,30-Jan-2026 03:13:27,0                 
Time,Ampl
-0.250000503,4.99062
-0.249999503,4.98438
-0.249998503,4.98594
-0.249997503,4.99844
-0.249996503,4.99219
-0.249995503,4.97813
-0.249994503,4.97969
-0.249993503,4.98125
-0.249992503,4.98281
-0.249991503,4.98906
-0.249990503,4.9875
-0.249989503,4.98906
-0.249988503,4.98906
-0.249987503,4.98594
-0.249986503,4.98438
-0.249985503,4.98438
-0.249984503,4.98125
-0.249983503,4.9875
-0.249982503,4.98438
-0.249981503,4.98438
-0.249980503,4.98594
-0.249979503,4.99219
-0.249978503,4.99219
-0.249977503,4.99219
-0.249976503,4.98594
-0.249975503,4.98438
-0.249974503,4.97969
-0.249973503,4.98438
-0.249972503,4.98281
-0.249971503,4.98594
-0.249970503,4.98125
-0.249969503,4.98906
-0.249968503,4.98438
-0.249967503,4.99062
-0.249966503,4.98438
-0.249965503,4.98906
-0.249964503,4.98438
-0.249963503,4.9875
-0.249962503,4.99375
-0.249961503,4.98125
-0.249960503,4.98281
-0.249959503,4.98594
-0.249958503,4.98594
-0.249957503,4.98594
-0.249956503,4.98438
-0.249955503,4.98906
-0.249954503,4.98438
-0.249953503,4.9875
-0.249952503,4.9875
-0.249951503,4.98438
-0.249950503,4.98281
-0.249949503,4.98906
-0.249948503,4.98594
-0.249947503,4.98281
-0.249946503,4.99375
-0.249945503,4.98438
-0.249944503,4.97813
-0.249943503,4.97969
-0.249942503,4.98281
-0.249941503,4.97813
-0.249940503,4.98281
-0.249939503,4.98594
-0.249938503,4.9875
-0.249937503,4.98594
-0.249936503,4.9875
-0.249935503,4.99062
-0.249934503,4.98281
-0.249933503,4.98438
-0.249932503,4.9875
-0.249931503,4.98906
-0.249930503,4.98125
-0.249929503,4.98438
-0.249928503,4.98438
-0.249927503,4.98438
-0.249926503,4.98906
-0.249925503,4.98594
-0.249924503,4.98281
-0.249923503,4.98594
-0.249922503,4.98438
-0.249921503,4.98906
-0.249920503,4.98594
-0.249919503,4.98438
-0.249918503,4.98125
-0.249917503,4.98438
-0.249916503,4.98594
-0.249915503,4.9875
-0.249914503,4.98594
-0.249913503,4.99062
-0.249912503,4.98906
-0.249911503,4.98438
-0.249910503,4.97969
-0.249909503,4.98906
-0.249908503,4.98125
-0.249907503,4.98594
-0.249906503,4.99219
-0.249905503,4.9875
-0.249904503,4.98281
-0.249903503,4.99062
-0.249902503,4.98594
-0.249901503,4.98594
-0.249900503,4.98438
-0.249899503,4.99062
-0.249898503,4.9875
-0.249897503,4.98281
-0.249896503,4.99062
-0.249895503,4.98438
-0.249894503,4.9875
-0.249893503,4.99062
-0.249892503,4.97656
-0.249891503,4.99219
-0.249890503,4.99062
-0.249889503,4.9875
-0.249888503,4.98281
-0.249887503,4.98906
-0.249886503,4.9875
-0.249885503,4.98438
-0.249884503,4.97969
-0.249883503,4.98125
-0.249882503,4.98281
-0.249881503,4.98281
-0.249880503,4.9875
-0.249879503,4.99219
-0.249878503,4.98906
-0.249877503,4.9875
-0.249876503,4.98594
-0.249875503,4.99062
-0.249874503,4.98438
-0.249873503,4.98594
-0.249872503,4.98594
-0.249871503,4.97969
-0.249870503,4.98125
-0.249869503,4.98906
-0.249868503,4.98906
-0.249867503,4.9875
-0.249866503,4.98906
-0.249865503,4.98281
-0.249864503,4.98438
-0.249863503,4.98594
-0.249862503,4.98594
-0.249861503,4.98125
-0.249860503,4.9875
-0.249859503,4.98906
-0.249858503,4.98438
-0.249857503,4.98281
-0.249856503,4.97969
-0.249855503,4.98281
-0.249854503,4.98438
-0.249853503,4.98906
-0.249852503,4.98281
-0.249851503,4.9875
-0.249850503,4.9875
-0.249849503,4.9875
-0.249848503,4.98281
-0.249847503,4.9875
-0.249846503,4.98906
-0.249845503,4.9875
-0.249844503,4.98438
-0.249843503,4.98906
-0.249842503,4.98281
-0.249841503,4.97969
-0.249840503,4.99062
